order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,currency,customer_unique_id,customer_city,customer_department,customer_postal_code_prefix,item_count,gross_merchandise_value,freight_value,unique_products,main_category,monetary,payment_count,max_installments,main_payment_type
col_order_0000412,col_customer_0000412,delivered,2025-10-07 14:28:29,2025-10-09 11:08:29,2025-10-13 00:08:29,2025-10-16 08:08:29,2025-10-18 14:28:29,COP,col_unique_000287,santa marta,magdalena,470,1.0,62200.0,22100.0,1.0,libros,84300.0,1.0,1.0,contra_entrega
col_order_0000413,col_customer_0000413,delivered,2024-04-18 04:37:47,2024-04-18 06:19:47,2024-04-19 08:19:47,2024-04-24 00:19:47,2024-04-30 04:37:47,COP,col_unique_000288,bogota,bogota d.c.,110,3.0,675300.0,51500.0,3.0,deportes,726800.0,1.0,1.0,contra_entrega
col_order_0000414,col_customer_0000414,canceled,2024-08-25 13:37:47,2024-08-26 22:24:47,,,2024-09-01 13:37:47,COP,col_unique_000288,bogota,bogota d.c.,110,,,,,,,,,
col_order_0000415,col_customer_0000415,delivered,2025-02-27 04:37:47,2025-03-01 00:26:47,2025-03-03 14:26:47,2025-03-13 15:26:47,2025-03-11 04:37:47,COP,col_unique_000288,bogota,bogota d.c.,110,1.0,92300.0,14400.0,1.0,belleza,106700.0,1.0,1.0,transferencia
col_order_0000416,col_customer_0000416,delivered,2025-06-24 15:37:47,2025-06-26 14:08:47,2025-06-27 00:08:47,2025-07-02 13:08:47,2025-06-28 15:37:47,COP,col_unique_000288,bogota,bogota d.c.,110,1.0,127800.0,15800.0,1.0,hogar,143600.0,1.0,1.0,tarjeta_credito
col_order_0000417,col_customer_0000417,delivered,2024-03-23 20:22:21,2024-03-25 10:00:21,2024-03-27 04:00:21,2024-04-01 21:00:21,2024-03-26 20:22:21,COP,col_unique_000289,bogota,bogota d.c.,110,1.0,432200.0,27400.0,1.0,tecnologia,459600.0,1.0,3.0,tarjeta_credito
col_order_0000418,col_customer_0000418,delivered,2024-07-03 15:22:21,2024-07-04 20:44:21,2024-07-07 19:44:21,2024-07-16 12:44:21,2024-07-08 15:22:21,COP,col_unique_000289,bogota,bogota d.c.,110,3.0,1426100.0,102500.0,3.0,celulares,1514700.0,1.0,1.0,transferencia
col_order_0000419,col_customer_0000419,returned,2024-08-02 05:22:21,2024-08-03 16:39:21,2024-08-04 18:39:21,2024-08-09 13:39:21,2024-08-08 05:22:21,COP,col_unique_000289,bogota,bogota d.c.,110,1.0,1467400.0,63100.0,1.0,hogar,1530500.0,1.0,1.0,tarjeta_debito
col_order_0000420,col_customer_0000420,delivered,2024-06-26 02:31:43,2024-06-26 06:33:43,2024-06-26 14:33:43,2024-07-03 23:33:43,2024-07-02 02:31:43,COP,col_unique_000290,medellin,antioquia,050,3.0,958000.0,73200.0,3.0,celulares,1031200.0,1.0,1.0,transferencia
col_order_0000421,col_customer_0000421,delivered,2024-11-02 17:26:14,2024-11-03 11:01:14,2024-11-05 05:01:14,2024-11-09 09:01:14,2024-11-06 17:26:14,COP,col_unique_000291,bogota,bogota d.c.,110,1.0,180800.0,19600.0,1.0,moda,200400.0,1.0,1.0,tarjeta_debito
col_order_0000422,col_customer_0000422,delivered,2024-05-03 09:13:59,2024-05-03 11:57:59,2024-05-04 20:57:59,2024-05-08 10:57:59,2024-05-08 09:13:59,COP,col_unique_000292,neiva,huila,410,1.0,181600.0,20000.0,1.0,hogar,201600.0,1.0,3.0,tarjeta_credito
col_order_0000423,col_customer_0000423,shipped,2025-05-31 19:07:32,2025-06-01 22:14:32,2025-06-05 04:14:32,,2025-06-11 19:07:32,COP,col_unique_000293,medellin,antioquia,050,1.0,62300.0,16000.0,1.0,libros,78300.0,2.0,1.0,tarjeta_credito
col_order_0000424,col_customer_0000424,delivered,2024-10-17 16:24:07,2024-10-19 04:14:07,2024-10-21 23:14:07,2024-11-02 03:14:07,2024-10-23 16:24:07,COP,col_unique_000294,bogota,bogota d.c.,110,1.0,96100.0,7000.0,1.0,juguetes,103100.0,1.0,3.0,tarjeta_credito
col_order_0000425,col_customer_0000425,delivered,2024-10-05 21:33:29,2024-10-07 09:11:29,2024-10-10 04:11:29,2024-10-22 10:11:29,2024-10-08 21:33:29,COP,col_unique_000295,cali,valle del cauca,760,2.0,184800.0,36800.0,2.0,juguetes,221600.0,1.0,1.0,transferencia
col_order_0000426,col_customer_0000426,delivered,2025-04-15 22:14:00,2025-04-17 20:30:00,2025-04-18 04:30:00,2025-04-22 16:30:00,2025-04-22 22:14:00,COP,col_unique_000296,tunja,boyaca,150,2.0,989400.0,79500.0,2.0,electrodomesticos,1068900.0,1.0,1.0,tarjeta_debito
col_order_0000427,col_customer_0000427,delivered,2025-05-24 06:32:30,2025-05-25 21:55:30,2025-05-27 19:55:30,2025-06-06 16:55:30,2025-06-07 06:32:30,COP,col_unique_000297,bucaramanga,santander,680,1.0,103700.0,23900.0,1.0,belleza,127600.0,1.0,1.0,tarjeta_debito
col_order_0000428,col_customer_0000428,delivered,2024-08-05 17:59:42,2024-08-07 04:07:42,2024-08-10 20:07:42,2024-08-19 05:07:42,2024-08-16 17:59:42,COP,col_unique_000298,cali,valle del cauca,760,3.0,1244500.0,86700.0,3.0,deportes,1331200.0,1.0,6.0,tarjeta_credito
col_order_0000429,col_customer_0000429,delivered,2024-11-02 15:28:33,2024-11-03 11:49:33,2024-11-05 08:49:33,2024-11-08 08:49:33,2024-11-15 15:28:33,COP,col_unique_000299,chia,cundinamarca,250,3.0,442000.0,55900.0,3.0,deportes,497900.0,1.0,1.0,transferencia
col_order_0000430,col_customer_0000430,delivered,2024-11-21 10:05:55,2024-11-22 03:21:55,2024-11-24 11:21:55,2024-11-27 14:21:55,2024-11-28 10:05:55,COP,col_unique_000300,cartagena,bolivar,130,1.0,118100.0,19600.0,1.0,salud,137700.0,1.0,3.0,tarjeta_credito
col_order_0000431,col_customer_0000431,canceled,2024-07-29 06:15:13,2024-07-29 06:43:13,,,2024-08-04 06:15:13,COP,col_unique_000301,medellin,antioquia,050,,,,,,,,,
col_order_0000432,col_customer_0000432,delivered,2024-11-22 11:32:57,2024-11-23 22:50:57,2024-11-27 00:50:57,2024-12-08 17:50:57,2024-12-01 11:32:57,COP,col_unique_000302,medellin,antioquia,050,2.0,189100.0,43000.0,2.0,belleza,232100.0,1.0,1.0,transferencia
col_order_0000433,col_customer_0000433,delivered,2025-02-06 06:32:57,2025-02-07 17:20:57,2025-02-11 16:20:57,2025-02-22 15:20:57,2025-02-15 06:32:57,COP,col_unique_000302,medellin,antioquia,050,2.0,274900.0,37600.0,2.0,belleza,312500.0,1.0,1.0,tarjeta_credito
col_order_0000434,col_customer_0000434,delivered,2024-04-19 13:31:09,2024-04-20 05:44:09,2024-04-23 14:44:09,2024-05-04 17:44:09,2024-04-28 13:31:09,COP,col_unique_000303,cartagena,bolivar,130,1.0,169300.0,17800.0,1.0,hogar,187100.0,1.0,1.0,tarjeta_credito
col_order_0000435,col_customer_0000435,delivered,2024-06-15 02:31:09,2024-06-16 23:12:09,2024-06-20 13:12:09,2024-06-24 21:12:09,2024-06-21 02:31:09,COP,col_unique_000303,unknown,bolivar,130,1.0,647500.0,43200.0,1.0,celulares,690700.0,1.0,3.0,tarjeta_credito
col_order_0000436,col_customer_0000436,shipped,2024-10-13 16:31:09,2024-10-15 08:04:09,2024-10-16 16:04:09,,2024-10-18 16:31:09,COP,col_unique_000303,cartagena,bolivar,130,2.0,421300.0,37900.0,2.0,deportes,459200.0,1.0,1.0,bono_regalo
col_order_0000437,col_customer_0000437,delivered,2024-04-13 05:26:35,2024-04-14 15:18:35,2024-04-16 17:18:35,2024-04-22 16:18:35,2024-04-27 05:26:35,COP,col_unique_000304,barranquilla,atlantico,080,1.0,131500.0,15200.0,1.0,juguetes,146700.0,1.0,6.0,tarjeta_credito
col_order_0000438,col_customer_0000438,delivered,2025-02-24 16:11:11,2025-02-24 19:08:11,2025-02-28 17:08:11,2025-03-09 18:08:11,2025-03-05 16:11:11,COP,col_unique_000305,chia,cundinamarca,250,1.0,139000.0,20800.0,1.0,moda,159800.0,1.0,1.0,tarjeta_debito
col_order_0000439,col_customer_0000439,delivered,2024-10-31 15:54:38,2024-11-02 02:04:38,2024-11-03 19:04:38,2024-11-14 03:04:38,2024-11-10 15:54:38,COP,col_unique_000306,bogota,bogota d.c.,110,1.0,668000.0,18900.0,1.0,celulares,686900.0,1.0,1.0,tarjeta_credito
col_order_0000440,col_customer_0000440,delivered,2024-08-17 20:25:15,2024-08-18 17:36:15,2024-08-21 07:36:15,2024-08-24 20:36:15,2024-08-23 20:25:15,COP,col_unique_000307,bogota,bogota d.c.,110,1.0,76800.0,7200.0,1.0,moda,84000.0,1.0,1.0,bono_regalo
col_order_0000441,col_customer_0000441,delivered,2024-10-03 19:08:46,2024-10-04 06:21:46,2024-10-08 00:21:46,2024-10-10 20:21:46,2024-10-15 19:08:46,COP,col_unique_000308,bogota,bogota d.c.,110,2.0,183900.0,37200.0,2.0,hogar,221100.0,1.0,1.0,tarjeta_credito
col_order_0000442,col_customer_0000442,delivered,2025-03-05 21:08:46,2025-03-06 09:18:46,2025-03-08 09:18:46,2025-03-15 15:18:46,2025-03-09 21:08:46,COP,col_unique_000308,bogota,bogota d.c.,110,1.0,395900.0,18800.0,1.0,tecnologia,414700.0,1.0,1.0,transferencia
col_order_0000443,col_customer_0000443,returned,2025-08-15 01:08:46,2025-08-16 07:31:46,2025-08-19 17:31:46,2025-08-26 02:31:46,2025-08-19 01:08:46,COP,col_unique_000308,bogota,bogota d.c.,110,1.0,603800.0,31700.0,1.0,celulares,635500.0,1.0,3.0,tarjeta_credito
col_order_0000444,col_customer_0000444,delivered,2025-10-05 09:08:46,2025-10-06 02:29:46,2025-10-07 10:29:46,2025-10-11 03:29:46,2025-10-09 09:08:46,COP,col_unique_000308,bogota,bogota d.c.,110,1.0,78500.0,15000.0,1.0,mercado,93500.0,1.0,1.0,bono_regalo
col_order_0000445,col_customer_0000445,delivered,2025-12-09 05:08:46,2025-12-10 06:17:46,2025-12-13 03:17:46,2025-12-15 21:17:46,2025-12-21 05:08:46,COP,col_unique_000308,bogota,bogota d.c.,110,1.0,159600.0,12500.0,1.0,moda,172100.0,1.0,1.0,transferencia
col_order_0000446,col_customer_0000446,delivered,2024-07-11 04:04:41,2024-07-13 00:34:41,2024-07-13 22:34:41,2024-07-17 18:34:41,2024-07-24 04:04:41,COP,col_unique_000309,bogota,bogota d.c.,110,1.0,86400.0,11200.0,1.0,juguetes,97600.0,1.0,1.0,tarjeta_credito
col_order_0000447,col_customer_0000447,payment_pending,2025-03-27 11:09:47,,,,2025-04-04 11:09:47,COP,col_unique_000310,bogota,bogota d.c.,110,,,,,,,,,
col_order_0000448,col_customer_0000448,delivered,2025-06-25 12:01:39,2025-06-25 23:02:39,2025-06-29 13:02:39,2025-07-08 06:02:39,2025-07-02 12:01:39,COP,col_unique_000311,ibague,tolima,730,2.0,565600.0,52000.0,2.0,hogar,617600.0,1.0,3.0,credito_bnpl
col_order_0000449,col_customer_0000449,delivered,2025-06-03 14:16:52,2025-06-04 03:27:52,2025-06-05 12:27:52,2025-06-15 20:27:52,2025-06-16 14:16:52,COP,col_unique_000312,bogota,bogota d.c.,110,3.0,437600.0,53100.0,3.0,hogar,490700.0,1.0,1.0,tarjeta_debito
col_order_0000450,col_customer_0000450,canceled,2025-05-08 23:02:57,2025-05-09 16:07:57,,,,COP,col_unique_000313,armenia,quindio,630,,,,,,,,,
col_order_0000451,col_customer_0000451,delivered,2024-10-21 17:43:00,2024-10-22 09:31:00,2024-10-23 02:31:00,2024-10-29 16:31:00,2024-10-25 17:43:00,COP,col_unique_000314,bogota,bogota d.c.,110,2.0,692100.0,39000.0,2.0,electrodomesticos,731100.0,1.0,1.0,tarjeta_debito
col_order_0000452,col_customer_0000452,delivered,2025-02-02 09:20:56,2025-02-03 06:23:56,2025-02-05 11:23:56,2025-02-11 00:23:56,2025-02-08 09:20:56,COP,col_unique_000315,bucaramanga,santander,680,1.0,84800.0,17200.0,1.0,mercado,102000.0,1.0,1.0,tarjeta_debito
col_order_0000453,col_customer_0000453,canceled,2025-07-16 17:20:56,2025-07-17 12:03:56,,,2025-07-30 17:20:56,COP,col_unique_000315,bucaramanga,santander,680,,,,,,,,,
col_order_0000454,col_customer_0000454,delivered,2025-11-28 22:20:56,2025-11-30 05:41:56,2025-12-03 12:41:56,2025-12-10 02:41:56,2025-12-02 22:20:56,COP,col_unique_000315,bucaramanga,santander,680,2.0,637900.0,45800.0,2.0,celulares,683700.0,1.0,1.0,transferencia
col_order_0000455,col_customer_0000455,canceled,2024-05-20 09:45:32,2024-05-21 09:45:32,,,2024-05-27 09:45:32,COP,col_unique_000316,barranquilla,atlantico,080,1.0,310700.0,21000.0,1.0,tecnologia,331700.0,1.0,3.0,tarjeta_credito
col_order_0000456,col_customer_0000456,shipped,2024-10-21 17:45:32,2024-10-21 23:10:32,2024-10-22 18:10:32,,2024-10-29 17:45:32,COP,col_unique_000316,barranquilla,atlantico,080,1.0,147600.0,26300.0,1.0,moda,173900.0,1.0,1.0,tarjeta_credito
col_order_0000457,col_customer_0000457,delivered,2025-02-21 16:45:32,2025-02-23 07:34:32,2025-02-24 01:34:32,2025-03-04 03:34:32,2025-02-28 16:45:32,COP,col_unique_000316,barranquilla,atlantico,080,2.0,563500.0,43900.0,2.0,electrodomesticos,607400.0,1.0,3.0,tarjeta_credito
col_order_0000458,col_customer_0000458,delivered,2024-02-18 09:46:12,2024-02-18 20:21:12,2024-02-19 18:21:12,2024-02-27 17:21:12,2024-03-01 09:46:12,COP,col_unique_000317,bogota,bogota d.c.,110,1.0,603000.0,34000.0,1.0,celulares,637000.0,1.0,1.0,transferencia
col_order_0000459,col_customer_0000459,returned,2024-06-02 12:40:52,2024-06-03 11:29:52,2024-06-06 13:29:52,2024-06-08 11:29:52,2024-06-10 12:40:52,COP,col_unique_000318,barranquilla,atlantico,080,2.0,264100.0,37800.0,2.0,hogar,301900.0,1.0,1.0,bono_regalo
col_order_0000460,col_customer_0000460,delivered,2024-12-02 05:23:15,2024-12-02 05:51:15,2024-12-06 04:51:15,2024-12-08 23:51:15,2024-12-12 05:23:15,COP,col_unique_000319,cartagena,bolivar,130,2.0,600800.0,43700.0,2.0,celulares,644500.0,1.0,6.0,tarjeta_credito
col_order_0000461,col_customer_0000461,canceled,2025-05-01 06:23:15,2025-05-01 14:57:15,,,2025-05-04 06:23:15,COP,col_unique_000319,cartagena,bolivar,130,,,,,,,,,
col_order_0000462,col_customer_0000462,delivered,2024-09-09 03:42:54,2024-09-09 22:45:54,2024-09-11 11:45:54,2024-09-17 14:45:54,2024-09-18 03:42:54,COP,col_unique_000320,pasto,narino,520,1.0,530300.0,42400.0,1.0,celulares,572700.0,2.0,3.0,credito_bnpl
col_order_0000463,col_customer_0000463,canceled,2024-04-03 11:18:27,2024-04-05 02:53:27,,,2024-04-07 11:18:27,COP,col_unique_000321,bogota,bogota d.c.,110,,,,,,,,,
col_order_0000464,col_customer_0000464,canceled,2024-06-04 21:18:27,2024-06-05 23:19:27,,,,COP,col_unique_000321,bogota,bogota d.c.,110,,,,,,,,,
col_order_0000465,col_customer_0000465,processing,2024-12-01 22:18:27,2024-12-02 17:44:27,,,2024-12-06 22:18:27,COP,col_unique_000321,bogota,bogota d.c.,110,1.0,635900.0,24100.0,1.0,celulares,660000.0,1.0,1.0,credito_bnpl
col_order_0000466,col_customer_0000466,delivered,2025-05-11 18:18:27,2025-05-13 07:22:27,2025-05-16 17:22:27,2025-05-21 11:22:27,2025-05-21 18:18:27,COP,col_unique_000321,bogota,bogota d.c.,110,4.0,994100.0,84300.0,4.0,libros,1078400.0,1.0,3.0,tarjeta_credito
col_order_0000467,col_customer_0000467,delivered,2025-11-08 00:18:27,2025-11-08 04:35:27,2025-11-09 23:35:27,2025-11-13 19:35:27,2025-11-17 00:18:27,COP,col_unique_000321,bogota,bogota d.c.,110,4.0,1227300.0,98000.0,4.0,celulares,1325300.0,1.0,1.0,transferencia
col_order_0000468,col_customer_0000468,delivered,2025-03-05 03:23:05,2025-03-05 03:32:05,2025-03-08 22:32:05,2025-03-12 04:32:05,2025-03-15 03:23:05,COP,col_unique_000322,ibague,tolima,730,1.0,721600.0,35900.0,1.0,celulares,757500.0,1.0,12.0,credito_bnpl
col_order_0000469,col_customer_0000469,delivered,2025-02-19 00:31:10,2025-02-19 02:33:10,2025-02-22 10:33:10,2025-02-24 19:33:10,2025-02-28 00:31:10,COP,col_unique_000323,cartagena,bolivar,130,3.0,350200.0,52900.0,3.0,deportes,403100.0,1.0,12.0,tarjeta_credito
col_order_0000470,col_customer_0000470,delivered,2025-04-12 22:54:04,2025-04-13 16:12:04,2025-04-14 21:12:04,2025-04-18 06:12:04,2025-04-24 22:54:04,COP,col_unique_000324,medellin,antioquia,050,1.0,592900.0,46900.0,1.0,celulares,630900.0,1.0,1.0,contra_entrega
col_order_0000471,col_customer_0000471,delivered,2025-08-12 08:54:04,2025-08-13 12:03:04,2025-08-15 14:03:04,2025-08-16 21:03:04,2025-08-15 08:54:04,COP,col_unique_000324,medellin,antioquia,050,2.0,682300.0,50700.0,1.0,hogar,733000.0,1.0,1.0,tarjeta_debito
col_order_0000472,col_customer_0000472,processing,2024-01-16 08:37:02,2024-01-17 13:29:02,,,2024-01-24 08:37:02,COP,col_unique_000325,barranquilla,atlantico,080,1.0,72200.0,13400.0,1.0,belleza,85600.0,1.0,1.0,tarjeta_credito
col_order_0000473,col_customer_0000473,delivered,2025-02-10 19:00:22,2025-02-10 20:44:22,2025-02-13 23:44:22,2025-02-17 16:44:22,2025-02-16 19:00:22,COP,col_unique_000326,pereira,risaralda,660,3.0,453800.0,61900.0,3.0,deportes,515700.0,1.0,1.0,contra_entrega
col_order_0000474,col_customer_0000474,canceled,2025-05-01 13:00:22,2025-05-03 08:30:22,,,,COP,col_unique_000326,pereira,risaralda,660,1.0,135900.0,25300.0,1.0,moda,161200.0,2.0,3.0,bono_regalo
col_order_0000475,col_customer_0000475,delivered,2024-10-02 21:20:49,2024-10-03 01:04:49,2024-10-05 01:04:49,2024-10-16 11:04:49,2024-10-16 21:20:49,COP,col_unique_000327,bogota,bogota d.c.,110,1.0,117800.0,21300.0,1.0,mercado,139100.0,1.0,1.0,contra_entrega
col_order_0000476,col_customer_0000476,delivered,2024-12-16 00:32:58,2024-12-17 22:58:58,2024-12-21 01:58:58,2024-12-28 15:58:58,2024-12-25 00:32:58,COP,col_unique_000328,neiva,huila,,1.0,117900.0,0.0,1.0,salud,134500.0,1.0,1.0,tarjeta_credito
col_order_0000477,col_customer_0000477,returned,2024-11-04 12:53:28,2024-11-06 05:27:28,2024-11-06 18:27:28,2024-11-09 17:27:28,2024-11-13 12:53:28,COP,col_unique_000329,chia,cundinamarca,250,2.0,888500.0,57700.0,2.0,celulares,946200.0,2.0,6.0,tarjeta_credito
col_order_0000478,col_customer_0000478,delivered,2025-03-06 14:41:26,2025-03-08 13:00:26,2025-03-12 10:00:26,2025-03-14 00:00:26,2025-03-09 14:41:26,COP,col_unique_000330,cali,valle del cauca,760,2.0,220200.0,37000.0,2.0,accesorios_moto,257200.0,1.0,1.0,tarjeta_debito
col_order_0000479,col_customer_0000479,delivered,2024-06-09 21:30:36,2024-06-11 15:38:36,2024-06-14 18:38:36,2024-06-18 20:38:36,2024-06-13 21:30:36,COP,col_unique_000331,bucaramanga,santander,680,4.0,648300.0,90300.0,4.0,belleza,738600.0,1.0,6.0,tarjeta_credito
col_order_0000480,col_customer_0000480,canceled,2024-11-15 09:51:21,2024-11-16 00:56:21,,,,COP,col_unique_000332,pasto,narino,520,,,,,,,,,
col_order_0000481,col_customer_0000481,delivered,2024-02-12 12:45:38,2024-02-14 11:52:38,2024-02-17 06:52:38,2024-02-19 16:52:38,2024-02-16 12:45:38,COP,col_unique_000333,cali,valle del cauca,760,1.0,268500.0,22300.0,1.0,deportes,288100.0,1.0,3.0,tarjeta_credito
col_order_0000482,col_customer_0000482,delivered,2024-08-02 00:28:54,2024-08-03 04:03:54,2024-08-06 18:03:54,2024-08-07 23:03:54,2024-08-06 00:28:54,COP,col_unique_000334,medellin,antioquia,050,1.0,486600.0,30500.0,1.0,tecnologia,517100.0,2.0,3.0,tarjeta_credito
col_order_0000483,col_customer_0000483,delivered,2024-10-30 18:28:54,2024-10-31 10:25:54,2024-11-04 07:25:54,2024-11-16 22:25:54,2024-11-12 18:28:54,COP,col_unique_000334,medellin,antioquia,050,1.0,148700.0,18800.0,1.0,moda,167500.0,1.0,1.0,tarjeta_credito
col_order_0000484,col_customer_0000484,delivered,2025-03-18 10:28:54,2025-03-19 02:18:54,2025-03-21 16:18:54,2025-04-02 21:18:54,2025-03-26 10:28:54,COP,col_unique_000334,medellin,antioquia,050,1.0,662300.0,29800.0,1.0,tecnologia,692100.0,1.0,1.0,tarjeta_debito
col_order_0000485,col_customer_0000485,delivered,2025-06-10 06:28:54,2025-06-10 16:34:54,2025-06-13 23:34:54,2025-06-19 04:34:54,2025-06-23 06:28:54,COP,col_unique_000334,medellin,antioquia,050,2.0,377800.0,42000.0,2.0,belleza,419800.0,1.0,1.0,contra_entrega
col_order_0000486,col_customer_0000486,delivered,2025-11-04 17:28:54,2025-11-04 18:58:54,2025-11-05 15:58:54,,2025-11-07 17:28:54,COP,col_unique_000334,medellin,antioquia,050,1.0,142300.0,17600.0,1.0,moda,159900.0,2.0,1.0,tarjeta_credito
col_order_0000487,col_customer_0000487,delivered,2024-08-09 14:45:25,2024-08-10 09:51:25,2024-08-11 05:51:25,2024-08-17 22:51:25,2024-08-20 14:45:25,COP,col_unique_000335,neiva,huila,410,2.0,836400.0,60400.0,2.0,celulares,907600.0,1.0,6.0,tarjeta_credito
col_order_0000488,col_customer_0000488,delivered,2025-03-10 09:04:25,2025-03-11 08:26:25,2025-03-13 02:26:25,2025-03-24 20:26:25,2025-03-17 09:04:25,COP,col_unique_000336,villavicencio,meta,500,1.0,500700.0,35200.0,1.0,celulares,535900.0,1.0,3.0,credito_bnpl
col_order_0000489,col_customer_0000489,delivered,2025-01-16 19:13:49,2025-01-17 14:09:49,2025-01-18 08:09:49,2025-01-23 14:09:49,2025-01-24 19:13:49,COP,col_unique_000337,medellin,antioquia,050,1.0,781500.0,26900.0,1.0,tecnologia,808400.0,1.0,1.0,transferencia
col_order_0000490,col_customer_0000490,delivered,2025-04-05 21:13:49,2025-04-07 15:48:49,2025-04-10 14:48:49,2025-04-17 15:48:49,2025-04-14 21:13:49,COP,col_unique_000337,medellin,antioquia,050,1.0,187900.0,25600.0,1.0,deportes,213500.0,1.0,1.0,tarjeta_credito
col_order_0000491,col_customer_0000491,delivered,2024-07-02 23:32:06,2024-07-03 01:07:06,2024-07-06 06:07:06,2024-07-13 19:07:06,2024-07-12 23:32:06,COP,col_unique_000338,medellin,antioquia,050,2.0,680900.0,41000.0,2.0,moda,733300.0,1.0,3.0,tarjeta_credito
col_order_0000492,col_customer_0000492,delivered,2024-01-08 23:58:36,2024-01-09 12:10:36,2024-01-10 17:10:36,2024-01-13 19:10:36,2024-01-20 23:58:36,COP,col_unique_000339,medellin,antioquia,050,1.0,214400.0,26600.0,1.0,hogar,241000.0,1.0,1.0,tarjeta_credito
col_order_0000493,col_customer_0000493,canceled,2024-12-16 13:33:53,2024-12-17 18:45:53,,,2024-12-23 13:33:53,COP,col_unique_000340,medellin,antioquia,050,1.0,121000.0,18400.0,1.0,juguetes,139400.0,1.0,3.0,tarjeta_credito
col_order_0000494,col_customer_0000494,delivered,2025-03-20 12:56:28,2025-03-21 15:21:28,2025-03-22 17:21:28,2025-03-28 21:21:28,2025-03-25 12:56:28,COP,col_unique_000341,chia,cundinamarca,250,3.0,1711200.0,82100.0,3.0,celulares,1793300.0,1.0,1.0,tarjeta_debito
col_order_0000495,col_customer_0000495,delivered,2024-07-14 12:12:56,2024-07-15 08:19:56,2024-07-18 22:19:56,2024-07-21 16:19:56,2024-07-23 12:12:56,COP,col_unique_000342,bogota,bogota d.c.,110,2.0,331100.0,33900.0,2.0,hogar,376200.0,1.0,12.0,tarjeta_credito
col_order_0000496,col_customer_0000496,delivered,2024-10-09 09:12:56,2024-10-09 23:48:56,2024-10-11 10:48:56,2024-10-20 19:48:56,2024-10-18 09:12:56,COP,col_unique_000342,bogota,bogota d.c.,110,1.0,140300.0,22500.0,1.0,juguetes,162800.0,1.0,3.0,tarjeta_credito
col_order_0000497,col_customer_0000497,returned,2025-03-21 17:12:56,2025-03-23 15:45:56,2025-03-26 02:45:56,2025-03-30 06:45:56,2025-03-28 17:12:56,COP,col_unique_000342,bogota,bogota d.c.,110,2.0,658500.0,54000.0,2.0,mercado,712500.0,1.0,1.0,tarjeta_credito
col_order_0000498,col_customer_0000498,delivered,2024-02-09 12:44:31,2024-02-09 22:24:31,2024-02-12 09:24:31,2024-02-14 07:24:31,2024-02-22 12:44:31,COP,col_unique_000343,bogota,bogota d.c.,110,2.0,983100.0,71500.0,2.0,electrodomesticos,1061400.0,1.0,1.0,tarjeta_debito
col_order_0000499,col_customer_0000499,delivered,2025-05-21 00:54:04,2025-05-21 16:27:04,2025-05-24 04:27:04,2025-06-05 03:27:04,2025-05-30 00:54:04,COP,col_unique_000344,medellin,antioquia,050,2.0,406200.0,37400.0,2.0,juguetes,443600.0,1.0,1.0,tarjeta_credito
