order_id,payment_sequential,payment_type,payment_installments,payment_value,currency
col_order_0001624,2,tarjeta_credito,6,105900.00,COP
col_order_0001625,1,bono_regalo,1,684700.00,COP
col_order_0001626,1,tarjeta_credito,3,301500.00,COP
col_order_0001627,1,transferencia,1,508500.00,COP
col_order_0001629,1,transferencia,1,126200.00,COP
col_order_0001630,1,tarjeta_credito,3,128600.00,COP
col_order_0001631,1,transferencia,1,1304700.00,COP
col_order_0001632,1,contra_entrega,1,173200.00,COP
col_order_0001633,1,transferencia,1,1385800.00,COP
col_order_0001634,1,tarjeta_credito,1,131200.00,COP
col_order_0001634,2,contra_entrega,1,94000.00,COP
col_order_0001635,1,tarjeta_debito,1,320700.00,COP
col_order_0001636,1,transferencia,1,576700.00,COP
col_order_0001637,1,tarjeta_credito,6,1597400.00,COP
col_order_0001638,1,tarjeta_credito,1,136800.00,COP
col_order_0001639,1,tarjeta_credito,3,70100.00,COP
col_order_0001639,2,transferencia,1,84100.00,COP
col_order_0001640,1,transferencia,1,120000.00,COP
col_order_0001641,1,tarjeta_debito,1,462900.00,COP
col_order_0001642,1,transferencia,1,180000.00,COP
col_order_0001643,1,tarjeta_credito,1,105400.00,COP
col_order_0001645,1,tarjeta_credito,6,251600.00,COP
col_order_0001646,1,tarjeta_credito,6,182600.00,COP
col_order_0001647,1,tarjeta_credito,1,126300.00,COP
col_order_0001648,1,tarjeta_debito,1,124300.00,COP
col_order_0001649,1,transferencia,1,151200.00,COP
col_order_0001650,1,tarjeta_credito,6,153800.00,COP
col_order_0001652,1,tarjeta_credito,3,691800.00,COP
col_order_0001653,1,transferencia,1,79200.00,COP
col_order_0001654,1,tarjeta_credito,1,150700.00,COP
col_order_0001655,1,contra_entrega,1,992300.00,COP
col_order_0001656,1,tarjeta_credito,1,139100.00,COP
col_order_0001657,1,tarjeta_credito,1,269500.00,COP
col_order_0001658,1,tarjeta_credito,1,162700.00,COP
col_order_0001659,1,transferencia,1,706900.00,COP
col_order_0001660,1,tarjeta_debito,1,183900.00,COP
col_order_0001661,1,tarjeta_credito,1,257800.00,COP
col_order_0001662,1,tarjeta_credito,18,1233300.00,COP
col_order_0001663,1,tarjeta_debito,1,353500.00,COP
col_order_0001663,2,tarjeta_credito,3,995100.00,COP
col_order_0001664,1,transferencia,1,227600.00,COP
col_order_0001665,1,tarjeta_debito,1,208200.00,COP
col_order_0001666,1,tarjeta_debito,1,569200.00,COP
col_order_0001667,1,transferencia,1,191700.00,COP
col_order_0001668,1,tarjeta_debito,1,1381800.00,COP
col_order_0001669,1,contra_entrega,1,360700.00,COP
col_order_0001670,1,tarjeta_credito,6,5939500.00,COP
col_order_0001671,1,tarjeta_credito,3,155600.00,COP
col_order_0001672,1,credito_bnpl,3,123500.00,COP
col_order_0001675,1,credito_bnpl,12,1281300.00,COP
col_order_0001676,1,transferencia,1,207900.00,COP
col_order_0001676,2,contra_entrega,1,152800.00,COP
col_order_0001677,1,bono_regalo,1,329400.00,COP
col_order_0001678,1,tarjeta_debito,1,994900.00,COP
col_order_0001679,1,credito_bnpl,3,133300.00,COP
col_order_0001680,1,tarjeta_credito,6,633900.00,COP
col_order_0001681,1,tarjeta_debito,1,103700.00,COP
col_order_0001682,1,bono_regalo,1,276900.00,COP
col_order_0001683,1,tarjeta_credito,6,553100.00,COP
col_order_0001684,1,contra_entrega,1,137900.00,COP
col_order_0001685,1,tarjeta_credito,6,689600.00,COP
col_order_0001686,1,transferencia,1,926300.00,COP
col_order_0001687,1,credito_bnpl,1,640400.00,COP
col_order_0001688,1,transferencia,1,590400.00,COP
col_order_0001689,1,transferencia,1,167000.00,COP
col_order_0001690,1,tarjeta_credito,1,122700.00,COP
col_order_0001691,1,tarjeta_credito,12,1615000.00,COP
col_order_0001692,1,tarjeta_credito,3,433300.00,COP
col_order_0001693,1,tarjeta_debito,1,305800.00,COP
col_order_0001694,1,tarjeta_credito,12,1120300.00,COP
col_order_0001695,1,tarjeta_credito,3,21500.00,COP
col_order_0001695,2,contra_entrega,1,56300.00,COP
col_order_0001696,1,transferencia,1,497500.00,COP
col_order_0001697,1,transferencia,1,1096400.00,COP
col_order_0001698,1,contra_entrega,1,125900.00,COP
col_order_0001699,1,contra_entrega,1,367300.00,COP
col_order_0001700,1,tarjeta_credito,6,715800.00,COP
col_order_0001701,1,credito_bnpl,3,248900.00,COP
col_order_0001702,1,credito_bnpl,3,175200.00,COP
col_order_0001703,1,transferencia,1,158200.00,COP
col_order_0001704,1,tarjeta_credito,1,981100.00,COP
col_order_0001706,1,contra_entrega,1,363300.00,COP
col_order_0001707,1,bono_regalo,1,61000.00,COP
col_order_0001707,2,tarjeta_credito,1,59800.00,COP
col_order_0001708,1,contra_entrega,1,511600.00,COP
col_order_0001709,1,transferencia,1,1182300.00,COP
col_order_0001710,1,tarjeta_credito,3,50500.00,COP
col_order_0001710,2,tarjeta_credito,1,121600.00,COP
col_order_0001712,1,tarjeta_credito,3,237900.00,COP
col_order_0001713,1,transferencia,1,112500.00,COP
col_order_0001714,1,transferencia,1,1455900.00,COP
col_order_0001715,1,tarjeta_credito,1,172500.00,COP
col_order_0001718,1,contra_entrega,1,189300.00,COP
col_order_0001719,1,tarjeta_credito,6,277600.00,COP
col_order_0001719,2,tarjeta_credito,12,823000.00,COP
col_order_0001720,1,transferencia,1,133800.00,COP
col_order_0001721,1,tarjeta_credito,1,513300.00,COP
col_order_0001722,1,tarjeta_debito,1,778400.00,COP
col_order_0001723,1,contra_entrega,1,202700.00,COP
col_order_0001723,2,tarjeta_debito,1,96700.00,COP
col_order_0001725,1,tarjeta_debito,1,583900.00,COP
col_order_0001726,1,tarjeta_credito,1,70300.00,COP
col_order_0001727,1,tarjeta_debito,1,123400.00,COP
col_order_0001727,2,tarjeta_debito,1,173600.00,COP
col_order_0001729,1,credito_bnpl,3,102000.00,COP
col_order_0001730,1,tarjeta_credito,3,179800.00,COP
col_order_0001731,1,tarjeta_credito,6,563400.00,COP
col_order_0001733,1,transferencia,1,115600.00,COP
col_order_0001734,1,transferencia,1,129700.00,COP
col_order_0001735,1,contra_entrega,1,864300.00,COP
col_order_0001736,1,tarjeta_credito,6,339100.00,COP
col_order_0001737,1,tarjeta_credito,18,1765000.00,COP
col_order_0001738,1,tarjeta_credito,12,710900.00,COP
col_order_0001739,1,tarjeta_debito,1,241700.00,COP
col_order_0001741,1,bono_regalo,1,314100.00,COP
col_order_0001742,1,transferencia,1,544600.00,COP
col_order_0001743,1,tarjeta_credito,6,264700.00,COP
col_order_0001745,1,bono_regalo,1,1155800.00,COP
col_order_0001746,1,credito_bnpl,1,436000.00,COP
col_order_0001747,1,tarjeta_credito,6,654600.00,COP
col_order_0001748,1,tarjeta_credito,18,891700.00,COP
col_order_0001749,1,bono_regalo,1,77800.00,COP
col_order_0001749,2,transferencia,1,81400.00,COP
col_order_0001750,1,tarjeta_credito,1,170500.00,COP
col_order_0001751,1,contra_entrega,1,800800.00,COP
col_order_0001752,1,transferencia,1,101900.00,COP
col_order_0001753,1,transferencia,1,198100.00,COP
col_order_0001754,1,credito_bnpl,6,241900.00,COP
col_order_0001755,1,tarjeta_credito,1,356200.00,COP
col_order_0001755,2,tarjeta_credito,3,633200.00,COP
col_order_0001757,1,tarjeta_credito,3,259300.00,COP
col_order_0001758,1,tarjeta_credito,6,144700.00,COP
col_order_0001759,1,tarjeta_credito,6,1440400.00,COP
col_order_0001760,1,tarjeta_credito,3,279900.00,COP
col_order_0001761,1,bono_regalo,1,911000.00,COP
col_order_0001762,1,credito_bnpl,6,339300.00,COP
col_order_0001763,1,contra_entrega,1,137200.00,COP
col_order_0001764,1,tarjeta_credito,6,646400.00,COP
col_order_0001765,1,credito_bnpl,1,411100.00,COP
col_order_0001766,1,tarjeta_credito,3,235500.00,COP
col_order_0001767,1,contra_entrega,1,210200.00,COP
col_order_0001768,1,transferencia,1,99100.00,COP
col_order_0001769,1,tarjeta_credito,1,104300.00,COP
col_order_0001770,1,tarjeta_credito,6,312400.00,COP
col_order_0001771,1,,1,64000.00,COP
col_order_0001771,2,transferencia,1,24400.00,COP
col_order_0001772,1,tarjeta_debito,1,450600.00,COP
col_order_0001773,1,tarjeta_credito,3,65100.00,COP
col_order_0001774,1,tarjeta_credito,3,195600.00,COP
col_order_0001775,1,tarjeta_credito,6,204200.00,COP
col_order_0001776,1,tarjeta_credito,3,770800.00,COP
col_order_0001777,1,bono_regalo,1,84900.00,COP
col_order_0001778,1,tarjeta_debito,1,184100.00,COP
col_order_0001779,1,transferencia,1,826400.00,COP
col_order_0001780,1,bono_regalo,1,120600.00,COP
col_order_0001781,1,tarjeta_credito,6,512400.00,COP
col_order_0001782,1,tarjeta_debito,1,187300.00,COP
col_order_0001783,1,tarjeta_credito,1,152700.00,COP
col_order_0001784,1,contra_entrega,1,745800.00,COP
col_order_0001785,1,contra_entrega,1,310600.00,COP
col_order_0001788,1,tarjeta_credito,1,224700.00,COP
col_order_0001789,1,tarjeta_credito,3,373700.00,COP
col_order_0001790,1,tarjeta_credito,1,163600.00,COP
col_order_0001791,1,tarjeta_credito,3,103300.00,COP
col_order_0001792,1,credito_bnpl,3,802600.00,COP
col_order_0001793,1,contra_entrega,1,459100.00,COP
col_order_0001794,1,tarjeta_credito,12,367900.00,COP
col_order_0001795,1,transferencia,1,134200.00,COP
col_order_0001796,1,contra_entrega,1,1365300.00,COP
col_order_0001797,1,contra_entrega,1,116200.00,COP
col_order_0001798,1,tarjeta_credito,12,1472600.00,COP
col_order_0001799,1,tarjeta_credito,3,353200.00,COP
col_order_0001801,1,bono_regalo,1,108300.00,COP
col_order_0001802,1,bono_regalo,1,648400.00,COP
col_order_0001803,1,transferencia,1,174800.00,COP
col_order_0001804,1,tarjeta_credito,3,126500.00,COP
col_order_0001805,1,tarjeta_debito,1,392200.00,COP
col_order_0001806,1,credito_bnpl,3,342200.00,COP
col_order_0001807,1,credito_bnpl,3,157300.00,COP
col_order_0001808,1,transferencia,1,351900.00,COP
col_order_0001809,1,transferencia,1,393500.00,COP
col_order_0001811,1,tarjeta_credito,12,919400.00,COP
col_order_0001812,1,tarjeta_credito,3,339300.00,COP
col_order_0001814,1,tarjeta_debito,1,254400.00,COP
col_order_0001815,1,credito_bnpl,3,310700.00,COP
col_order_0001816,1,tarjeta_credito,3,721700.00,COP
col_order_0001817,1,tarjeta_debito,1,167600.00,COP
col_order_0001818,1,transferencia,1,698500.00,COP
col_order_0001819,1,transferencia,1,113800.00,COP
col_order_0001820,1,tarjeta_credito,12,854300.00,COP
col_order_0001821,1,tarjeta_credito,6,116000.00,COP
col_order_0001823,1,tarjeta_debito,1,262300.00,COP
col_order_0001824,1,tarjeta_credito,3,153300.00,COP
col_order_0001825,1,transferencia,1,130100.00,COP
col_order_0001827,1,transferencia,1,61300.00,COP
col_order_0001828,1,bono_regalo,1,386500.00,COP
col_order_0001829,1,credito_bnpl,12,605300.00,COP
col_order_0001830,1,tarjeta_credito,1,2105500.00,COP
col_order_0001831,1,transferencia,1,114800.00,COP
col_order_0001832,1,tarjeta_credito,3,694200.00,COP
col_order_0001834,1,tarjeta_credito,1,849800.00,COP
col_order_0001835,1,contra_entrega,1,250800.00,COP
col_order_0001836,1,contra_entrega,1,151600.00,COP
col_order_0001837,1,tarjeta_debito,1,189700.00,COP
col_order_0001838,1,transferencia,1,459600.00,COP
col_order_0001839,1,tarjeta_credito,12,1316000.00,COP
col_order_0001840,1,transferencia,1,92100.00,COP
col_order_0001841,1,tarjeta_debito,1,75500.00,COP
col_order_0001841,2,transferencia,1,38500.00,COP
col_order_0001842,1,tarjeta_debito,1,125800.00,COP
col_order_0001843,1,transferencia,1,608200.00,COP
col_order_0001843,2,contra_entrega,1,607200.00,COP
col_order_0001844,1,credito_bnpl,3,210200.00,COP
col_order_0001844,2,tarjeta_credito,3,123500.00,COP
col_order_0001845,1,transferencia,1,145800.00,COP
col_order_0001846,1,tarjeta_credito,1,37400.00,COP
col_order_0001846,2,credito_bnpl,12,92600.00,COP
col_order_0001847,1,transferencia,1,721100.00,COP
col_order_0001848,1,transferencia,1,747700.00,COP
col_order_0001849,1,tarjeta_credito,6,122600.00,COP
col_order_0001850,1,tarjeta_debito,1,79900.00,COP
col_order_0001851,1,tarjeta_credito,6,538400.00,COP
col_order_0001852,1,transferencia,1,682900.00,COP
col_order_0001853,1,tarjeta_credito,1,133400.00,COP
col_order_0001854,1,tarjeta_credito,3,174800.00,COP
col_order_0001855,1,tarjeta_credito,12,803600.00,COP
col_order_0001856,1,credito_bnpl,6,452000.00,COP
col_order_0001857,1,tarjeta_debito,1,127400.00,COP
col_order_0001857,2,transferencia,1,86100.00,COP
col_order_0001858,1,transferencia,1,84100.00,COP
col_order_0001859,1,transferencia,1,405000.00,COP
col_order_0001860,1,tarjeta_debito,1,193500.00,COP
col_order_0001861,1,transferencia,1,258800.00,COP
col_order_0001861,2,transferencia,1,179400.00,COP
col_order_0001862,1,transferencia,1,267100.00,COP
col_order_0001863,1,transferencia,1,706300.00,COP
col_order_0001864,1,transferencia,1,1073600.00,COP
col_order_0001865,1,tarjeta_credito,12,1046200.00,COP
col_order_0001866,1,transferencia,1,152700.00,COP
col_order_0001867,1,tarjeta_credito,1,280300.00,COP
col_order_0001868,1,tarjeta_credito,3,561400.00,COP
col_order_0001869,1,tarjeta_credito,1,560300.00,COP
col_order_0001870,1,transferencia,1,698900.00,COP
col_order_0001871,1,transferencia,1,482100.00,COP
col_order_0001872,1,tarjeta_debito,1,124500.00,COP
col_order_0001872,2,credito_bnpl,3,98800.00,COP
col_order_0001873,1,tarjeta_credito,12,887500.00,COP
col_order_0001874,1,tarjeta_credito,12,611200.00,COP
col_order_0001875,1,tarjeta_credito,3,186000.00,COP
col_order_0001876,1,transferencia,1,363600.00,COP
col_order_0001877,1,tarjeta_credito,3,266700.00,COP
col_order_0001878,1,,1,389900.00,COP
col_order_0001879,1,tarjeta_debito,1,93000.00,COP
col_order_0001881,1,tarjeta_debito,1,334400.00,COP
col_order_0001882,1,tarjeta_credito,1,165900.00,COP
col_order_0001883,1,tarjeta_credito,3,99700.00,COP
col_order_0001884,1,tarjeta_credito,3,496600.00,COP
col_order_0001885,1,tarjeta_credito,1,158000.00,COP
col_order_0001886,1,tarjeta_credito,3,540300.00,COP
col_order_0001887,1,transferencia,1,386000.00,COP
col_order_0001888,1,credito_bnpl,3,277900.00,COP
col_order_0001889,1,tarjeta_debito,1,221600.00,COP
col_order_0001890,1,transferencia,1,1016200.00,COP
col_order_0001891,1,tarjeta_credito,3,701800.00,COP
col_order_0001892,1,credito_bnpl,3,74600.00,COP
col_order_0001892,2,transferencia,1,66300.00,COP
col_order_0001893,1,credito_bnpl,3,105500.00,COP
col_order_0001895,1,tarjeta_credito,6,717300.00,COP
col_order_0001896,1,transferencia,1,1355500.00,COP
col_order_0001897,1,tarjeta_credito,1,90700.00,COP
col_order_0001898,1,tarjeta_credito,1,96400.00,COP
col_order_0001899,1,credito_bnpl,3,166000.00,COP
col_order_0001900,1,tarjeta_debito,1,136300.00,COP
col_order_0001901,1,transferencia,1,627200.00,COP
col_order_0001901,2,,1,651400.00,COP
col_order_0001902,1,tarjeta_debito,1,218400.00,COP
col_order_0001903,1,tarjeta_credito,1,217600.00,COP
col_order_0001904,1,tarjeta_credito,12,316700.00,COP
col_order_0001905,1,tarjeta_credito,1,187400.00,COP
col_order_0001906,1,transferencia,1,1999700.00,COP
col_order_0001907,1,contra_entrega,1,38000.00,COP
col_order_0001907,2,tarjeta_credito,1,71400.00,COP
col_order_0001908,1,transferencia,1,751300.00,COP
col_order_0001909,1,transferencia,1,89300.00,COP
col_order_0001910,1,tarjeta_credito,3,81500.00,COP
col_order_0001911,1,tarjeta_credito,6,906700.00,COP
col_order_0001912,1,tarjeta_credito,6,461900.00,COP
col_order_0001913,1,transferencia,1,120700.00,COP
col_order_0001914,1,credito_bnpl,3,121900.00,COP
col_order_0001915,1,contra_entrega,1,136300.00,COP
col_order_0001916,1,transferencia,1,1561500.00,COP
col_order_0001917,1,tarjeta_credito,3,163100.00,COP
col_order_0001917,2,contra_entrega,1,108600.00,COP
col_order_0001918,1,credito_bnpl,6,192100.00,COP
col_order_0001920,1,tarjeta_credito,1,110600.00,COP
col_order_0001921,1,transferencia,1,42600.00,COP
col_order_0001921,2,transferencia,1,54500.00,COP
col_order_0001922,1,tarjeta_credito,1,100600.00,COP
col_order_0001923,1,tarjeta_credito,3,1043000.00,COP
col_order_0001924,1,tarjeta_credito,18,868600.00,COP
col_order_0001925,1,credito_bnpl,3,832900.00,COP
col_order_0001927,1,tarjeta_credito,1,338600.00,COP
col_order_0001928,1,tarjeta_credito,3,138400.00,COP
col_order_0001929,1,transferencia,1,279600.00,COP
col_order_0001930,1,transferencia,1,509500.00,COP
col_order_0001931,1,transferencia,1,150200.00,COP
col_order_0001932,1,tarjeta_credito,1,166900.00,COP
col_order_0001933,1,tarjeta_credito,1,468800.00,COP
col_order_0001934,1,contra_entrega,1,930400.00,COP
col_order_0001935,1,tarjeta_debito,1,234800.00,COP
col_order_0001936,1,transferencia,1,880400.00,COP
col_order_0001937,1,tarjeta_credito,1,49100.00,COP
col_order_0001937,2,tarjeta_debito,1,68800.00,COP
col_order_0001938,1,contra_entrega,1,165000.00,COP
col_order_0001939,1,credito_bnpl,12,163300.00,COP
col_order_0001941,1,tarjeta_debito,1,104200.00,COP
col_order_0001942,1,contra_entrega,1,124000.00,COP
col_order_0001942,2,transferencia,1,178700.00,COP
col_order_0001943,1,credito_bnpl,6,447000.00,COP
col_order_0001944,1,tarjeta_credito,6,399700.00,COP
col_order_0001945,1,transferencia,1,354600.00,COP
col_order_0001946,1,tarjeta_credito,12,743600.00,COP
col_order_0001947,1,tarjeta_credito,1,70600.00,COP
col_order_0001948,1,tarjeta_debito,1,244300.00,COP
col_order_0001949,1,tarjeta_credito,1,123200.00,COP
col_order_0001950,1,contra_entrega,1,479400.00,COP
col_order_0001951,1,transferencia,1,77600.00,COP
col_order_0001952,1,credito_bnpl,6,160800.00,COP
col_order_0001953,1,transferencia,1,137400.00,COP
col_order_0001954,1,transferencia,1,103300.00,COP
col_order_0001955,1,contra_entrega,1,76800.00,COP
col_order_0001957,1,contra_entrega,1,208500.00,COP
col_order_0001958,1,tarjeta_credito,3,92800.00,COP
col_order_0001958,2,transferencia,1,40700.00,COP
col_order_0001959,1,credito_bnpl,12,269500.00,COP
col_order_0001960,1,tarjeta_credito,3,182100.00,COP
col_order_0001961,1,tarjeta_credito,1,156900.00,COP
col_order_0001962,1,tarjeta_debito,1,98600.00,COP
col_order_0001962,2,tarjeta_credito,1,43200.00,COP
col_order_0001963,1,credito_bnpl,3,44300.00,COP
col_order_0001963,2,contra_entrega,1,87500.00,COP
col_order_0001964,1,tarjeta_debito,1,372600.00,COP
col_order_0001964,2,tarjeta_credito,6,447400.00,COP
col_order_0001965,1,tarjeta_credito,1,277600.00,COP
col_order_0001966,1,transferencia,1,616200.00,COP
col_order_0001967,1,transferencia,1,345600.00,COP
col_order_0001968,1,credito_bnpl,1,168000.00,COP
col_order_0001969,1,tarjeta_credito,3,1225000.00,COP
col_order_0001970,1,tarjeta_credito,1,163900.00,COP
col_order_0001971,1,tarjeta_credito,6,1080700.00,COP
col_order_0001972,1,tarjeta_credito,12,322500.00,COP
col_order_0001973,1,tarjeta_debito,1,114800.00,COP
col_order_0001974,1,tarjeta_credito,3,1182700.00,COP
col_order_0001975,1,transferencia,1,215900.00,COP
col_order_0001976,1,tarjeta_credito,3,160600.00,COP
col_order_0001977,1,tarjeta_credito,1,205500.00,COP
col_order_0001978,1,transferencia,1,490100.00,COP
col_order_0001979,1,tarjeta_debito,1,119700.00,COP
col_order_0001980,1,tarjeta_credito,3,137600.00,COP
col_order_0001981,1,tarjeta_credito,1,187200.00,COP
col_order_0001982,1,contra_entrega,1,1410800.00,COP
col_order_0001983,1,credito_bnpl,6,388600.00,COP
col_order_0001984,1,tarjeta_credito,6,95100.00,COP
col_order_0001985,1,bono_regalo,1,61900.00,COP
col_order_0001985,2,transferencia,1,71700.00,COP
col_order_0001986,1,contra_entrega,1,109200.00,COP
col_order_0001987,1,tarjeta_credito,1,191300.00,COP
col_order_0001987,2,tarjeta_credito,3,319300.00,COP
col_order_0001988,1,transferencia,1,161800.00,COP
col_order_0001989,1,tarjeta_credito,1,345800.00,COP
col_order_0001990,1,transferencia,1,556400.00,COP
col_order_0001993,1,transferencia,1,185600.00,COP
col_order_0001994,1,tarjeta_credito,3,175100.00,COP
col_order_0001995,1,tarjeta_debito,1,156300.00,COP
col_order_0001996,1,tarjeta_debito,1,1344700.00,COP
col_order_0001997,1,tarjeta_debito,1,489700.00,COP
col_order_0001998,1,tarjeta_credito,6,1090300.00,COP
col_order_0001999,1,credito_bnpl,6,148400.00,COP
col_order_0002000,1,transferencia,1,356600.00,COP
col_order_0002001,1,contra_entrega,1,97600.00,COP
col_order_0002002,1,tarjeta_credito,1,285500.00,COP
col_order_0002003,1,tarjeta_credito,3,652400.00,COP
col_order_0002004,1,bono_regalo,1,273900.00,COP
col_order_0002005,1,tarjeta_credito,3,1041000.00,COP
col_order_0002006,1,contra_entrega,1,284700.00,COP
col_order_0002007,1,transferencia,1,95100.00,COP
col_order_0002008,1,bono_regalo,1,299900.00,COP
col_order_0002010,1,bono_regalo,1,456600.00,COP
col_order_0002010,2,tarjeta_credito,3,158600.00,COP
