customer_id,customer_unique_id,customer_city,customer_department,customer_postal_code_prefix
col_customer_0005426,col_unique_003824,Cucuta,Norte de Santander,540
col_customer_0005427,col_unique_003825,PASTO,Narino,520
col_customer_0005428,col_unique_003826,Chia,Cundinamarca,250
col_customer_0005429,col_unique_003827,Medellin,Antioquia,050
col_customer_0005430,col_unique_003828,Monteria,Cordoba,230
col_customer_0005431,col_unique_003829,Bogota,BOGOTA D.C.,110
col_customer_0005432,col_unique_003830,Medellin,Antioquia,050
col_customer_0005433,col_unique_003830,Medellin,Antioquia,050
col_customer_0005434,col_unique_003831,Pereira,Risaralda,660
col_customer_0005435,col_unique_003832,Pereira,Risaralda,660
col_customer_0005436,col_unique_003833,Bogota,Bogota D.C.,110
col_customer_0005437,col_unique_003834,Armenia,Quindio,630
col_customer_0005438,col_unique_003835,Ibague,Tolima,730
col_customer_0005439,col_unique_003836,Pereira,Risaralda,660
col_customer_0005440,col_unique_003837,Barranquilla,Atlantico,080
col_customer_0005441,col_unique_003838,Manizales,Caldas,170
col_customer_0005442,col_unique_003839,Pereira,Risaralda,660
col_customer_0005443,col_unique_003840,Bogota,Bogota D.C.,110
col_customer_0005444,col_unique_003841,Ibague,Tolima,730
col_customer_0005445,col_unique_003842,Monteria,Cordoba,230
col_customer_0005446,col_unique_003842,Monteria,Cordoba,230
col_customer_0005447,col_unique_003843,Medellin,Antioquia,050
col_customer_0005448,col_unique_003844,Cali,Valle del Cauca,760
col_customer_0005449,col_unique_003845, Neiva,Huila,410
col_customer_0005450,col_unique_003846,Chia,Cundinamarca,250
col_customer_0005451,col_unique_003846,Chia ,Cundinamarca,250
col_customer_0005452,col_unique_003846, Chia,Cundinamarca,250
col_customer_0005453,col_unique_003846,Chia,Cundinamarca,250
col_customer_0005454,col_unique_003846,Chia ,Cundinamarca,250
col_customer_0005455,col_unique_003846,Chia,Cundinamarca,250
col_customer_0005456,col_unique_003847,Pereira,Risaralda,660
col_customer_0005457,col_unique_003848,Neiva,  Huila  ,410
col_customer_0005458,col_unique_003848,Neiva,Huila,410
col_customer_0005459,col_unique_003848,NEIVA,Huila,410
col_customer_0005460,col_unique_003849,Ibague,Tolima,730
col_customer_0005461,col_unique_003850,Barranquilla,Atlantico,080
col_customer_0005462,col_unique_003851,Medellin,Antioquia,050
col_customer_0005463,col_unique_003851,Medellin,Antioquia,050
col_customer_0005464,col_unique_003851,Medellin,Antioquia,050
col_customer_0005465,col_unique_003852,Bogota,Bogota D.C.,110
col_customer_0005466,col_unique_003852,Bogota,Bogota D.C.,110
col_customer_0005467,col_unique_003853,Chia,Cundinamarca,250
col_customer_0005468,col_unique_003853,Chia,Cundinamarca,250
col_customer_0005469,col_unique_003853,Chia,Cundinamarca,250
col_customer_0005470,col_unique_003854,Bucaramanga ,Santander,680
col_customer_0005471,col_unique_003854,Bucaramanga,Santander,680
col_customer_0005472,col_unique_003854,Bucaramanga,Santander,680
col_customer_0005473,col_unique_003855,Villavicencio,  Meta  ,500
col_customer_0005474,col_unique_003855,Villavicencio,Meta,500
col_customer_0005475,col_unique_003855,Villavicencio,Meta,500
col_customer_0005476,col_unique_003855,Villavicencio,META,500
col_customer_0005477,col_unique_003855, Villavicencio,Meta,500
col_customer_0005478,col_unique_003855,Villavicencio,Meta,500
col_customer_0005479,col_unique_003856,Bucaramanga,Santander,680
col_customer_0005480,col_unique_003857,Cali,Valle del Cauca,760
col_customer_0005481,col_unique_003858,Villavicencio,Meta,500
col_customer_0005482,col_unique_003858,Villavicencio,Meta,500
col_customer_0005483,col_unique_003859,Cali,Valle del Cauca,760
col_customer_0005484,col_unique_003859,Cali,Valle del Cauca,760
col_customer_0005485,col_unique_003859,Cali,Valle del Cauca,760
col_customer_0005486,col_unique_003860,  Barranquilla  ,Atlantico,080
col_customer_0005487,col_unique_003861,Cali,Valle del Cauca,760
col_customer_0005488,col_unique_003862,Bucaramanga,Santander,680
col_customer_0005489,col_unique_003863,Cartagena,Bolivar,130
col_customer_0005490,col_unique_003864,Medellin,Antioquia,050
col_customer_0005491,col_unique_003865,Cucuta,Norte de Santander,540
col_customer_0005492,col_unique_003866,Medellin,  Antioquia  ,050
col_customer_0005493,col_unique_003866,Medellin,Antioquia,050
col_customer_0005494,col_unique_003867,Chia,Cundinamarca,250
col_customer_0005495,col_unique_003868,  Cali  ,Valle del Cauca,760
col_customer_0005496,col_unique_003869,Medellin,Antioquia,050
col_customer_0005497,col_unique_003869,MEDELLIN,Antioquia ,050
col_customer_0005498,col_unique_003870,Barranquilla,Atlantico,080
col_customer_0005499,col_unique_003870,Barranquilla,Atlantico,080
col_customer_0005500,col_unique_003870,Barranquilla,Atlantico,080
col_customer_0005501,col_unique_003871,bogota,Bogota D.C.,110
col_customer_0005502,col_unique_003872,Santa Marta,Magdalena,470
col_customer_0005503,col_unique_003873,Cucuta,Norte de Santander,540
col_customer_0005504,col_unique_003873,Cucuta,Norte de Santander,540
col_customer_0005505,col_unique_003873,Cucuta,Norte de Santander,540
col_customer_0005506,col_unique_003874,Cartagena,Bolivar,130
col_customer_0005507,col_unique_003875,Bogota,Bogota D.C.,110
col_customer_0005508,col_unique_003876,Pereira,Risaralda,660
col_customer_0005509,col_unique_003877,Cali,Valle del Cauca,760
col_customer_0005510,col_unique_003877,Cali,Valle del Cauca,760
col_customer_0005511,col_unique_003878,Cucuta,Norte de Santander,540
col_customer_0005512,col_unique_003878,Cucuta,Norte de Santander,540
col_customer_0005513,col_unique_003879,Medellin,Antioquia,050
col_customer_0005514,col_unique_003880,Barranquilla,Atlantico,080
col_customer_0005515,col_unique_003880,Barranquilla,Atlantico,080
col_customer_0005516,col_unique_003881,Bucaramanga,santander,680
col_customer_0005517,col_unique_003881,Bucaramanga,Santander,680
col_customer_0005518,col_unique_003881,Bucaramanga,Santander,680
col_customer_0005519,col_unique_003881,bucaramanga,Santander,680
col_customer_0005520,col_unique_003881,Bucaramanga, Santander,680
col_customer_0005521,col_unique_003881,bucaramanga,santander,680
col_customer_0005522,col_unique_003882,Cartagena,Bolivar,130
col_customer_0005523,col_unique_003882,Cartagena,Bolivar,130
col_customer_0005524,col_unique_003882,Cartagena,Bolivar,130
col_customer_0005525,col_unique_003882,Cartagena,Bolivar,130
col_customer_0005526,col_unique_003882,Cartagena,Bolivar,130
col_customer_0005527,col_unique_003883,,Meta,500
col_customer_0005528,col_unique_003883,Villavicencio,Meta,500
col_customer_0005529,col_unique_003883,Villavicencio,Meta,500
col_customer_0005530,col_unique_003884,Pereira,Risaralda,660
col_customer_0005531,col_unique_003884,Pereira,Risaralda,660
col_customer_0005532,col_unique_003884,Pereira,Risaralda,660
col_customer_0005533,col_unique_003884,Pereira,Risaralda,660
col_customer_0005534,col_unique_003884,Pereira,Risaralda,660
col_customer_0005535,col_unique_003884,Pereira,Risaralda,660
col_customer_0005536,col_unique_003885,Cali,Valle del Cauca,760
col_customer_0005537,col_unique_003885,Cali,valle del cauca,760
col_customer_0005538,col_unique_003886,Medellin,Antioquia,050
col_customer_0005539,col_unique_003886,Medellin,Antioquia,050
col_customer_0005540,col_unique_003887,Bogota,Bogota D.C.,110
col_customer_0005541,col_unique_003888,Bogota,Bogota D.C.,110
col_customer_0005542,col_unique_003889,Chia,Cundinamarca,250
col_customer_0005543,col_unique_003889,Chia,Cundinamarca,250
col_customer_0005544,col_unique_003889,Chia,Cundinamarca,250
col_customer_0005545,col_unique_003889,Chia,Cundinamarca,250
col_customer_0005546,col_unique_003890,Villavicencio,Meta,500
col_customer_0005547,col_unique_003890,Villavicencio,Meta,500
col_customer_0005548,col_unique_003891,Bogota,Bogota D.C.,110
col_customer_0005549,col_unique_003892,  Monteria  ,Cordoba,230
col_customer_0005550,col_unique_003892,Monteria,Cordoba,230
col_customer_0005551,col_unique_003893,Cartagena,  Bolivar  ,130
col_customer_0005552,col_unique_003894,Cartagena,Bolivar,130
col_customer_0005553,col_unique_003895,Chia ,Cundinamarca,
col_customer_0005554,col_unique_003896, Bogota,Bogota D.C.,110
col_customer_0005555,col_unique_003897,Bogota,Bogota D.C.,110
col_customer_0005556,col_unique_003898,CHIA,Cundinamarca,250
col_customer_0005557,col_unique_003898,Chia,Cundinamarca,250
col_customer_0005558,col_unique_003898,Chia,Cundinamarca,250
col_customer_0005559,col_unique_003898,Chia,Cundinamarca,250
col_customer_0005560,col_unique_003898,Chia,Cundinamarca,250
col_customer_0005561,col_unique_003899,Barranquilla,Atlantico,080
col_customer_0005562,col_unique_003900,Bogota,Bogota D.C.,110
col_customer_0005563,col_unique_003901,Cali,Valle del Cauca,760
col_customer_0005564,col_unique_003902,Chia,Cundinamarca,250
col_customer_0005565,col_unique_003903,Bogota,BOGOTA D.C.,110
col_customer_0005566,col_unique_003904,Bogota,Bogota D.C.,110
col_customer_0005567,col_unique_003904,Bogota,Bogota D.C. ,110
col_customer_0005568,col_unique_003904,Bogota,Bogota D.C.,110
col_customer_0005569,col_unique_003905,Chia,Cundinamarca,250
col_customer_0005570,col_unique_003906,Bucaramanga,Santander,680
col_customer_0005571,col_unique_003907,Pereira,Risaralda,660
col_customer_0005572,col_unique_003907,Pereira ,Risaralda,660
col_customer_0005573,col_unique_003908,Popayan,Cauca,190
col_customer_0005574,col_unique_003908,Popayan,Cauca,190
col_customer_0005575,col_unique_003909,Cartagena,Bolivar,130
col_customer_0005576,col_unique_003910,Barranquilla,Atlantico,080
col_customer_0005577,col_unique_003911,Medellin,Antioquia,050
col_customer_0005578,col_unique_003912,Barranquilla,Atlantico,080
col_customer_0005579,col_unique_003912,Barranquilla,Atlantico,080
col_customer_0005580,col_unique_003912,barranquilla,Atlantico,080
col_customer_0005581,col_unique_003912,Barranquilla ,Atlantico,080
col_customer_0005582,col_unique_003912,Barranquilla,Atlantico,080
col_customer_0005583,col_unique_003913,Bogota,Bogota D.C.,110
col_customer_0005584,col_unique_003913,  Bogota  ,Bogota D.C.,110
col_customer_0005585,col_unique_003913,Bogota,Bogota D.C.,110
col_customer_0005586,col_unique_003914,Cali,Valle del Cauca,760
col_customer_0005587,col_unique_003915,Bogota,Bogota D.C.,110
col_customer_0005588,col_unique_003916,Villavicencio,Meta,500
col_customer_0005589,col_unique_003916,Villavicencio,Meta,500
col_customer_0005590,col_unique_003917,Cucuta,Norte de Santander,
col_customer_0005591,col_unique_003918,,Bogota D.C.,110
col_customer_0005592,col_unique_003919,Cali,Valle del Cauca,760
col_customer_0005593,col_unique_003919,Cali,Valle del Cauca,760
col_customer_0005594,col_unique_003920,  Cali  , Valle del Cauca,760
col_customer_0005595,col_unique_003921,Villavicencio,Meta,500
col_customer_0005596,col_unique_003922,CALI,Valle del Cauca,760
col_customer_0005597,col_unique_003922,Cali,Valle del Cauca,760
col_customer_0005598,col_unique_003923,Cartagena,Bolivar,130
col_customer_0005599,col_unique_003924,Bogota,Bogota D.C.,110
col_customer_0005600,col_unique_003925,Medellin,Antioquia,050
col_customer_0005601,col_unique_003926,Medellin, Antioquia,050
col_customer_0005602,col_unique_003927,Tunja, Boyaca,150
col_customer_0005603,col_unique_003928,Bogota,Bogota D.C.,110
col_customer_0005604,col_unique_003928,Bogota,Bogota D.C.,110
col_customer_0005605,col_unique_003928,Bogota,Bogota D.C.,110
col_customer_0005606,col_unique_003929,Bogota,Bogota D.C.,110
col_customer_0005607,col_unique_003930,Medellin,Antioquia,050
col_customer_0005608,col_unique_003931,Bogota,Bogota D.C.,110
col_customer_0005609,col_unique_003932,Neiva,Huila,410
col_customer_0005610,col_unique_003932,Neiva ,Huila,410
col_customer_0005611,col_unique_003932,Neiva,Huila,410
col_customer_0005612,col_unique_003933,Cucuta,Norte de Santander,540
col_customer_0005613,col_unique_003934,Cali,Valle del Cauca,760
col_customer_0005614,col_unique_003934,Cali,valle del cauca,760
col_customer_0005615,col_unique_003935,Cali,Valle del Cauca,760
col_customer_0005616,col_unique_003936,Bogota,Bogota D.C.,110
col_customer_0005617,col_unique_003937,Villavicencio,Meta,500
col_customer_0005618,col_unique_003938, Cali,Valle del Cauca,760
col_customer_0005619,col_unique_003939,Medellin,Antioquia,050
col_customer_0005620,col_unique_003940,Armenia,Quindio,630
col_customer_0005621,col_unique_003941,Ibague,Tolima,730
col_customer_0005622,col_unique_003942,Bogota,Bogota D.C.,110
col_customer_0005623,col_unique_003943,Bogota, Bogota D.C.,110
col_customer_0005624,col_unique_003944,Ibague,Tolima,730
col_customer_0005625,col_unique_003944,Ibague, Tolima,730
col_customer_0005626,col_unique_003945,Ibague,Tolima,730
col_customer_0005627,col_unique_003946,Bucaramanga,Santander,680
col_customer_0005628,col_unique_003947,Cucuta,Norte de Santander,540
col_customer_0005629,col_unique_003948,Cartagena,Bolivar,130
col_customer_0005630,col_unique_003949,Pereira,Risaralda,660
col_customer_0005631,col_unique_003950,Popayan,Cauca,190
col_customer_0005632,col_unique_003951,Bucaramanga,Santander,
col_customer_0005633,col_unique_003952,Armenia,Quindio,630
col_customer_0005634,col_unique_003953,Bogota,Bogota D.C.,110
col_customer_0005635,col_unique_003954,Cartagena,Bolivar,130
col_customer_0005636,col_unique_003955,Chia,Cundinamarca ,250
col_customer_0005637,col_unique_003956,Manizales,Caldas,170
col_customer_0005638,col_unique_003957,Bogota,Bogota D.C.,110
col_customer_0005639,col_unique_003957,Bogota,Bogota D.C.,110
col_customer_0005640,col_unique_003958,Cartagena,Bolivar,130
col_customer_0005641,col_unique_003959,Santa Marta,Magdalena,470
col_customer_0005642,col_unique_003960,Ibague,Tolima,730
col_customer_0005643,col_unique_003960,Ibague,Tolima,730
col_customer_0005644,col_unique_003961,Bogota,Bogota D.C.,110
col_customer_0005645,col_unique_003962,Bogota,Bogota D.C.,110
col_customer_0005646,col_unique_003963,Bogota,Bogota D.C.,110
col_customer_0005647,col_unique_003964,Cali,Valle del Cauca,760
col_customer_0005648,col_unique_003965,Cali,Valle del Cauca,760
col_customer_0005649,col_unique_003965,,Valle del Cauca,760
col_customer_0005650,col_unique_003965,Cali,  Valle del Cauca  ,760
col_customer_0005651,col_unique_003966,Barranquilla,atlantico,080
col_customer_0005652,col_unique_003966,Barranquilla,Atlantico,080
col_customer_0005653,col_unique_003967,Bogota,Bogota D.C. ,110
col_customer_0005654,col_unique_003968,Tunja,Boyaca,150
col_customer_0005655,col_unique_003969,  Medellin  , Antioquia,050
col_customer_0005656,col_unique_003970,Cali,Valle del Cauca,760
col_customer_0005657,col_unique_003971,Cali,Valle del Cauca,760
col_customer_0005658,col_unique_003972,Cali,Valle del Cauca,760
col_customer_0005659,col_unique_003973,Bucaramanga,Santander,680
col_customer_0005660,col_unique_003974,Barranquilla,Atlantico,080
col_customer_0005661,col_unique_003974,Barranquilla,Atlantico,080
col_customer_0005662,col_unique_003975,Bogota,Bogota D.C.,110
col_customer_0005663,col_unique_003976,Bucaramanga,Santander,680
col_customer_0005664,col_unique_003976,Bucaramanga,Santander,680
col_customer_0005665,col_unique_003977,Bogota,Bogota D.C.,110
col_customer_0005666,col_unique_003978,Barranquilla,Atlantico,080
col_customer_0005667,col_unique_003979,Bogota,Bogota D.C.,110
col_customer_0005668,col_unique_003980,Villavicencio,Meta,500
col_customer_0005669,col_unique_003981,  Bogota  ,Bogota D.C.,110
col_customer_0005670,col_unique_003982,Barranquilla,Atlantico,080
col_customer_0005671,col_unique_003983,Chia,Cundinamarca,250
col_customer_0005672,col_unique_003984,Bogota,Bogota D.C.,110
col_customer_0005673,col_unique_003984,Bogota,Bogota D.C. ,110
col_customer_0005674,col_unique_003985,Bogota,Bogota D.C.,110
col_customer_0005675,col_unique_003985,Bogota,Bogota D.C.,110
col_customer_0005676,col_unique_003985,Bogota,Bogota D.C.,110
col_customer_0005677,col_unique_003985,Bogota,Bogota D.C.,110
col_customer_0005678,col_unique_003985,Bogota,Bogota D.C.,110
col_customer_0005679,col_unique_003985,Bogota,Bogota D.C.,110
col_customer_0005680,col_unique_003986,Cali,Valle del Cauca,760
col_customer_0005681,col_unique_003987,Tunja,  Boyaca  ,150
col_customer_0005682,col_unique_003987,Tunja,Boyaca,150
col_customer_0005683,col_unique_003988,Bogota,Bogota D.C.,110
col_customer_0005684,col_unique_003988, Bogota,Bogota D.C. ,110
col_customer_0005685,col_unique_003989,Manizales,Caldas,170
col_customer_0005686,col_unique_003989, Manizales,Caldas,170
col_customer_0005687,col_unique_003990,Medellin,Antioquia,050
col_customer_0005688,col_unique_003990,Medellin,Antioquia,050
col_customer_0005689,col_unique_003990, Medellin,Antioquia,050
col_customer_0005690,col_unique_003991, Cali,Valle del Cauca,760
col_customer_0005691,col_unique_003992,Pasto,Narino ,520
col_customer_0005692,col_unique_003993,medellin,Antioquia,050
col_customer_0005693,col_unique_003993,Medellin,Antioquia,050
col_customer_0005694,col_unique_003993,Medellin,Antioquia,050
col_customer_0005695,col_unique_003994,Bogota,Bogota D.C.,110
col_customer_0005696,col_unique_003995,Cali,Valle del Cauca,760
col_customer_0005697,col_unique_003996,Medellin,Antioquia,050
col_customer_0005698,col_unique_003997,Cali,Valle del Cauca,760
col_customer_0005699,col_unique_003998,Cali,Valle del Cauca,760
col_customer_0005700,col_unique_003999,Cali,Valle del Cauca,760
col_customer_0005701,col_unique_003999,Cali,Valle del Cauca,760
col_customer_0005702,col_unique_004000,Cali,Valle del Cauca,760
